course_code,course_name,number_of_units,is_offered_in_sem1,is_offered_in_sem1
SP2402,Science & Technology Industry Insights II,2,True,False
SP3172,Integrated Science Project,4,False,True
SP3176,The Universe,4,True,False
SP3203,Aquatic Ecology Research,4,True,False
SP3275,Science for a Sustainable Earth,4,True,False
SPH1901,Social & Behavioural Determina,4,True,False
SPH2001,Fundamental Public Health Methods,4,True,True
SPH2002,Public Health and Epidemiology,4,True,True
SPH2003,Systems and Policies to improve Health,4,True,True
SPH2004,"Lifestyle, Behaviour and Public Health",4,True,True
SPH2005,"Health, Society and the Social Determinants",4,True,True
SPH2202,Public Health Nutrition,4,False,True
SPH2203,Food Environments and Health,4,True,False
SPH2301,Health of the Working Population,4,True,False
SPH2401,Introduction to Global Health,4,True,True
SPH2402,Health in the Later Years,4,True,True
SPH2801,Health of the Poor in Asia,4,False,False
SPH3001,Public Health Practice,4,False,False
SPH3106,Data Analysis for Pathogen Genomics,4,False,True
SPH3107,Infectious Disease Modelling for Public Health,4,False,True
SPH3203,Prevention and Control of Non-Communicable Diseases,4,True,True
SPH3204,"One Health: People, Animals and the Environment",4,True,False
SPH3401,Designing Public Health Programmes,4,True,False
SPH3402,Mental Health: An Interdisciplinary Approach,4,False,True
SPH3403,Public Health Economics,4,True,False
SPH3404,Physical Activity For Better Population Health,4,False,True
SPH3501,Introduction to Public Health Communication,4,False,True
SPH5001,Foundations of Public Health,0,True,False
SPH5002,Public Health Research Methods,8,True,False
SPH5003,Health Behaviour and Communication,4,True,False
SPH5005,Practicum,8,True,True
SPH5006,STATA Primer for Public Health,0,True,False
SPH5007,Implementing Public Health Programmes and Policies,4,True,False
SPH5008,Ethics in Public Health Practice,0,True,True
SPH5101,Advanced Quantitative Methods I,4,False,True
SPH5102,"Design, Conduct and Analysis of Clinical Trials",4,False,True
SPH5103,"Collection, Management & Analysis of Quantitative Data",4,False,True
SPH5104,Analytics for Better Health,4,False,True
SPH5201,Control of Communicable Diseases,4,False,True
SPH5202,Control of Non-Communicable Diseases,4,False,True
SPH5203,Advanced Epidemiology I,4,False,True
SPH5205,Urban Outbreak Management,4,False,True
SPH5206,Urban Field Epidemiology,4,False,False
SPH5311,Workplace Safety and Health,4,False,True
SPH5312,Assessment and Control of Occupational Hazards,8,False,True
SPH5314,Enterprise Occupational Health Practice,4,False,True
SPH5315,Public Health at the Workplace,4,False,True
SPH5401,Health Economics and Financing,4,False,True
SPH5402,Management of Healthcare Organisations,4,False,True
SPH5403,Medical & Humanitarian Emergencies,4,False,False
SPH5404,Measuring and Managing Quality of Care,4,False,True
SPH5405,Introduction to Health Services Research,4,False,True
SPH5406,Contemporary Global Health Issues,4,True,False
SPH5407,Programme Evaluation,4,False,True
SPH5408,Public Health and Ageing,4,True,False
SPH5409,Qualitative Methods in Public Health,4,True,True
SPH5410,Developing health proposals using DIME skills & tools,4,False,True
SPH5411,Information Technology in Healthcare,4,False,True
SPH5412,Economic Methods in Health Technology Assessment,4,False,True
SPH5413,"Women’s, Children’s and Adolescents’ Health",4,False,True
SPH5414,Informatics for Health,4,False,False
SPH5415,Healthcare Operations & Performance,4,True,False
SPH5416,Introduction to Integrated Care,4,True,False
SPH5417,Fundamentals of Population Health,4,True,False
SPH5420,Evidence Synthesis for HTA,4,True,False
SPH5421,Modelling Techniques in HTA,4,False,True
SPH5422,Applied Health Econometrics for HTA,4,False,True
SPH5423,Simulation for Health Technology Assessment,4,False,True
SPH5501,Public Health Communication,4,False,False
SPH5801,Field Practice,4,True,True
SPH5890A,Independent Study in Epidemiology and Disease Control,4,True,True
SPH5890B,Independent Study in Quantitative Methods,4,True,True
SPH5890C,Independent Study in Environmental / Occupational Health,4,True,True
SPH5890D,Independent Study in Health Policy and Systems,4,True,True
SPH5890E,Independent Study in Health Services Research,4,True,True
SPH5890F,Independent Study in Health Promotion,4,True,True
SPH5890G,Independent Study in Global Health Programs: Planning and Evaluation,4,True,True
SPH6001,Advanced Epidemiology II,4,False,True
SPH6002,Advanced Quantitative Methods II,4,False,True
SPH6004,Advanced Statistical Learning,4,False,True
SPH6007,Health Systems and Policy Analysis,4,False,True
SPH6008,Applying Social Theory in Public Health Research,4,False,True
SPH6201A,Independent Study (Epidemiology and Disease Control),4,True,True
SPH6201B,Independent Study (Biostatistics),4,True,True
SPH6201C,Independent Study (Environmental / Occupational Health),4,True,True
SPH6201D,Independent Study (Health Policy and Systems),4,True,True
SPH6201E,Independent Study (Health Services Research),4,True,True
SPH6201F,Independent Study (Health Promotion),4,True,True
SPH6201G,Independent Study (Global Health),4,True,True
SPH6770,Graduate Research Seminar in Public Health,4,True,True
SSB1204,Singapore Employment Law,4,False,True
ST1131,Introduction to Statistics and Statistical Computing,4,True,True
ST2131,Probability,4,True,True
ST2132,Mathematical Statistics,4,True,True
ST2137,Statistical Computing and Programming,4,False,True
ST2288,Basic UROPS in Statistics and Applied Probability I,4,True,True
ST2289,Basic UROPS in Statistics and Applied Probability II,4,True,False
ST2334,Probability and Statistics,4,True,True
ST3131,Regression Analysis,4,True,True
ST3232,Design & Analysis of Experiments,4,False,True
ST3236,Stochastic Processes I,4,True,False
ST3239,Survey Methodology,4,True,False
ST3244,Demographic Methods,4,False,True
ST3246,Statistical Models for Actuarial Science,4,False,True
ST3247,Simulation,4,False,True
ST3248,Statistical Learning I,4,True,False
ST3288,Advanced UROPS in Statistics & Applied Probability I,4,True,False
ST3289,Advanced UROPS in Statistics & Applied Probability II,4,True,False
ST3310,FOS Undergraduate Professional Internship Programme 2ST,4,False,False
ST3311,Undergraduate Professional Internship Programme,4,False,False
ST3312,FOS Undergraduate Professional Internship Programme 3S1,12,True,True
ST4199,Honours Project in Statistics,12,True,True
ST4231,Computer Intensive Statistical Methods,4,True,False
ST4233,Linear Models,4,True,False
ST4234,Bayesian Statistics,4,False,True
ST4238,Stochastic Processes II,4,False,True
ST4241,Design & Analysis of Clinical Trials,4,False,True
ST4245,Statistical Methods for Finance,4,True,False
ST4248,Statistical Learning II,4,False,True
ST4250,Multivariate Statistical Analysis,4,True,False
ST4251,Categorical Data Analysis I,4,False,True
ST4253,Applied Time Series Analysis,4,True,False
ST4299,Applied Project in Statistics,12,True,True
ST5188,Statistical Research Project,4,True,True
ST5198,Graduate Seminar Module,4,True,True
ST5199,Coursework Track Ii Project,16,True,True
ST5201,Statistical Foundations of Data Science,4,True,False
ST5201X,Statistical Foundations of Data Science,4,True,False
ST5202,Applied Regression Analysis,4,False,True
ST5202X,Applied Regression Analysis,4,False,True
ST5203,Design of Experiments for Product Design and Process Improvements,4,True,False
ST5207,Nonparametric Regression,4,False,True
ST5209,Analysis of Time Series Data,4,False,True
ST5209X,Analysis Of Time Series Data,4,False,True
ST5211,Sampling from Finite Populations,4,True,False
ST5211X,Sampling from Finite Populations,4,True,False
ST5212,Survival Analysis,4,False,True
ST5214,Advanced Probability Theory,4,True,False
ST5215,Advanced Statistical Theory,4,True,False
ST5221,Probability and Stochastic Processes,4,True,False
ST5222,Advanced Topics in Applied Statistics,4,False,True
ST5223,Statistical Models:Theory/Applications,4,False,True
ST5224,Advanced Statistical Theory II,4,False,True
ST5225,Statistical Analysis of Networks,4,True,False
ST5227,Applied Statistical Learning,4,False,True
ST5229,Deep Learning in Data Analytics,4,False,True
ST5241,Topics I,4,False,True
ST5242,Topics II,4,False,True
STR1000,Career Creation Starter Workshops,0,True,True
STR2000,Career Creation Starter Clinics,0,True,True
SW1101E,Social Work: A Heart-Head-Hand Connection,4,True,True
SW2101,Working with Individuals and Families,4,True,True
SW2104,Human Development over the Lifespan,4,True,True
SW2105,Values & Skills for Helping Relationships,4,True,True
SW2106,Social Group Work Practice,4,True,True
SW3101,Social Work Research Methods,4,True,True
SW3103A,Social Work Field Practice (I),8,False,False
SW3103B,Social Work Field Practice (I),6,False,False
SW3103C,Social Work Field Practice (I),4,False,False
SW3104,Social Work Field Practice (II),8,False,True
SW3104A,Social Work Field Practice (II),6,False,True
SW3104B,Social Work Field Practice (II),4,False,False
SW3105,Community Work Practice,4,True,True
SW3208,Negotiation & Conflict Resolution,4,True,False
SW3209,Counselling Theories & Practice,4,True,False
SW3211,Community-Based Family Services,4,True,False
SW3217,Mental Health and Illness,4,False,True
SW3221,Protection of Vulnerable Clients,4,True,False
SW3222,Healthcare Issues And Policies,4,False,True
SW4102,Social Policy and Planning,4,True,True
SW4102HM,Social Policy and Planning,5,True,True
SW4103,Advanced Research and Evaluation,4,True,True
SW4103HM,Advanced Research and Evaluation,5,True,True
SW4201,Theory Building in Social Work Practice,4,False,True
SW4201HM,Theory Building in Social Work Practice,5,False,True
SW4202,Special Areas of Social Work Practice,4,True,False
SW4202HM,Special Areas of Social Work Practice,5,True,False
SW4203,Integrative Seminar for Profn'l Devpt,4,False,True
SW4203HM,Integrative Seminar for Profn'l Devpt,5,False,True
SW4209,Law & Social Work Practice,4,False,True
SW4209HM,Law & Social Work Practice,5,False,True
SW4221,Social Work and Rehabilitation of Offenders,4,False,True
SW4221HM,Social Work and Rehabilitation of Offenders,5,False,True
SW4223,Child-Centric Social Work,4,False,True
SW4223HM,Child-Centric Social Work,5,False,True
SW4224,Financial Capability and Asset Building,4,True,False
SW4224HM,Financial Capability and Asset Building,5,True,False
SW4225,Ethics in Social Work Practice,4,True,False
SW4225HM,Ethics in Social Work Practice,5,True,False
SW4227,Advanced Family-Centred Social Work Practice,4,True,True
SW4227HM,Advanced Family-Centred Social Work Practice,5,True,True
SW4228,Social Work In Medical Setting,4,True,False
SW4228HM,Social Work In Medical Setting,5,True,False
SW4229,Working With Older Adults,4,True,False
SW4229HM,Working With Older Adults,5,True,False
SW4230,Urban Youth Work,4,True,False
SW4230HM,Urban Youth Work,5,True,False
SW4401,Honours Thesis,8,True,True
SW4401HM,Honours Thesis,15,True,True
SW4660,Independent Study,4,True,True
SW4660HM,Independent Study,5,True,True
SW4880,Special Topics in Social Work,4,False,True
SW4880A,Social Work and Infectious Diseases,4,False,True
SW4880AHM,Social Work and Infectious Diseases,5,False,True
SW4880HM,Special Topics in Social Work,5,False,True
SW5660,Independent Study,4,True,True
SW6660,Independent Study,4,True,True
SW6770,Graduate Research Seminar,4,True,False
SWD5102,Social Work With Groups and Community,4,False,True
SWD5103,Contemporary Social Work Practice,4,True,False
SWD5104,Human Development in Context,4,False,True
SWD5105,Skills in Advanced Social Work Practice,4,True,False
SWD5120,Social Work Practicum,4,True,True
SWD5300,Ethical Principles and Competency in Social Work,4,False,True
SWD5880E,Social Work Practice in Mental Health,4,True,False
SWE5001,Architecting Scalable Systems,13,True,False
SWE5001G,Architecting Scalable Systems,13,True,False
SWE5002,Designing and Managing Products and Platforms,12,True,False
SWE5002G,Designing and Managing Products and Platforms,12,True,False
SWE5005,Securing Ubiquitous Systems,12,True,False
SWE5005G,Securing Ubiquitous Systems,12,True,False
SWE5006,Designing Modern Software Systems,11,True,False
SWE5007,Capstone Project in Software Engineering,6,True,True
SWM5104,Management of Human Service Organizations,4,True,False
SWM5106,Social Policy and Welfare Services,4,True,False
SWM5111,Advanced Practicum,4,False,True
SWM5111A,Practicum,4,True,True
SWM5111B,Practicum,4,True,True
SWM5117A,Practice Research Capstone Seminar I,4,True,True
SWM5117B,Practice Research Capstone Seminar II,4,True,True
SWM5209,Theory and Practice of Social Work Supervision,4,False,True
SWM5215,Poverty and Asset-Building Policy,4,False,True
SWM5215R,Poverty and Asset-Building Policy,5,False,True
SWM5216,Family and Interpersonal Violence,4,False,True
SWM5217,Continuum of Care and Healthy Ageing,4,False,True
SWM5245,Current Group Approaches in Social Work,4,True,False
SWM5660,Independent Study,4,True,True
SWM5881,Topics in Social Work - Direct Practice,4,True,False
SWM5884,Topics in Social Work - Research,4,False,True
TBA2101,Building an Analytics Organisation,4,False,False
TBA2102,Introduction to Business Analytics,4,False,True
TBA2103,Data Visualisation,4,False,True
TBA2104,Predictive Analytics,4,False,True
TBA2105,Web Mining,4,True,False
TBA3102,Text Analytics,4,False,True
TBA3222,Marketing Analytics,4,True,False
TBA3241,Social Media Analytics,4,False,True
TBA4204,Financial Analytics,4,False,True
TBA4220,Geospatial Analytics,4,True,False
TBA4230,Audit Analytics,4,True,False
TBA4250,Healthcare Analytics,4,False,True
TCE1109,Statics And Mechanics of Materials,4,True,False
TCE2112,Soil Mechanics,4,True,False
TCE2134,Hydraulics,4,False,True
TCE2155,Structural Mechanics and Materials,4,True,False
TCE2183,Construction Project Management,4,True,False
TCE2184,Infrastructure & the Environment,4,True,False
